3.1835 0.988416 0.502372
4.77525 0.988416 0.502372
6.367 0.988416 0.502372
7.95875 0.988416 0.502372
9.55049 0.988416 0.502372
11.1422 0.988416 0.502372
12.734 0.988416 0.502372
14.3257 0.988416 0.502372
15.9175 0.988416 0.502372
17.5092 0.988416 0.502372
19.101 0.988416 0.502372
20.6927 0.988416 0.502372
22.2845 0.988416 0.502372
23.8762 0.988416 0.502372
25.468 0.988416 0.502372
27.0597 0.988416 0.502372
28.6515 0.988416 0.502372
30.2432 0.988416 0.502372
31.835 0.988416 0.502372
33.4267 0.988416 0.502372
35.0185 0.988416 0.502372
36.6102 0.988416 0.502372
38.202 0.988416 0.502372
39.7937 0.988416 0.502372
41.3855 0.988416 0.502372
42.9772 0.988416 0.502372
44.569 0.988416 0.502372
46.1607 0.988416 0.502372
47.7525 0.988416 0.502372
49.3442 0.988416 0.502372
50.936 0.988416 0.502372
52.5277 0.988416 0.502372
54.1195 0.988416 0.502372
55.7112 0.988416 0.502372
57.303 0.988416 0.502372
58.8947 0.988416 0.502372
60.4865 0.988416 0.502372
62.0782 0.988416 0.502372
63.67 0.988416 0.502372
65.2617 0.988416 0.502372
66.8535 0.988416 0.502372
68.4452 0.988416 0.502372
70.037 0.988416 0.502372
71.6287 0.988416 0.502372
73.2205 0.988416 0.502372
74.8122 0.988416 0.502372
76.404 0.988416 0.502372
77.9957 0.988416 0.502372
79.5875 0.988416 0.502372
81.1792 0.988416 0.502372
82.7709 0.988416 0.502372
84.3627 0.988416 0.502372
85.9544 0.988416 0.502372
87.5462 0.988416 0.502372
89.1379 0.988416 0.502372
90.7297 0.988416 0.502372
92.3214 0.988416 0.502372
93.9132 0.988416 0.502372
95.5049 0.988416 0.502372
97.0967 0.988416 0.502372
98.6884 0.988416 0.502372
100.28 0.988416 0.502372
101.872 0.988416 0.502372
103.464 0.988416 0.502372
105.055 0.988416 0.502372
106.647 0.988416 0.502372
108.239 0.988416 0.502372
109.831 0.988416 0.502372
111.422 0.988416 0.502372
113.014 0.988416 0.502372
114.606 0.988416 0.502372
116.198 0.988416 0.502372
117.789 0.988416 0.502372
119.381 0.988416 0.502372
120.973 0.988416 0.502372
122.565 0.988416 0.502372
124.156 0.988416 0.502372
125.748 0.988416 0.502372
127.34 0.988416 0.502372
128.932 0.988416 0.502372
130.523 0.988416 0.502372
132.115 0.988416 0.502372
133.707 0.988416 0.502372
135.299 0.988416 0.502372
136.89 0.988416 0.502372
138.482 0.988416 0.502372
140.074 0.988416 0.502372
141.666 0.988416 0.502372
143.257 0.988416 0.502372
144.849 0.988416 0.502372
146.441 0.988416 0.502372
148.033 0.988416 0.502372
149.624 0.988416 0.502372
151.216 0.988416 0.502372
152.808 0.988416 0.502372
154.4 0.988416 0.502372
155.991 0.988416 0.502372
157.583 0.988416 0.502372
159.175 0.988416 0.502372
160.767 0.988416 0.502372
162.358 0.988416 0.502372
163.95 0.988416 0.502372
165.542 0.988416 0.502372
167.134 0.988416 0.502372
168.725 0.988416 0.502372
170.317 0.988416 0.502372
171.909 0.988416 0.502372
173.501 0.988416 0.502372
175.092 0.988416 0.502372
176.684 0.988416 0.502372
178.276 0.988416 0.502372
179.868 0.988416 0.502372
181.459 0.988416 0.502372
183.051 0.988416 0.502372
184.643 0.988416 0.502372
186.235 0.988416 0.502372
187.826 0.988416 0.502372
189.418 0.988416 0.502372
191.01 0.988416 0.502372
192.602 0.988416 0.502372
194.193 0.988416 0.502372
195.785 0.988416 0.502372
197.377 0.988416 0.502372
198.969 0.988416 0.502372
200.56 0.988416 0.502372
202.152 0.988416 0.502372
203.744 0.988416 0.502372
205.336 0.988416 0.502372
206.927 0.988416 0.502372
208.519 0.988416 0.502372
210.111 0.988416 0.502372
211.703 0.988416 0.502372
213.294 0.988416 0.502372
214.886 0.988416 0.502372
216.478 0.988416 0.502372
218.07 0.988416 0.502372
219.661 0.988416 0.502372
221.253 0.988416 0.502372
222.845 0.988416 0.502372
224.437 0.988416 0.502372
226.028 0.988416 0.502372
227.62 0.988416 0.502372
229.212 0.988416 0.502372
230.804 0.988416 0.502372
232.395 0.988416 0.502372
233.987 0.988416 0.502372
235.579 0.988416 0.502372
237.171 0.988416 0.502372
238.762 0.988416 0.502372
240.354 0.988416 0.502372
241.946 0.988416 0.502372
243.538 0.988416 0.502372
245.129 0.988416 0.502372
246.721 0.988416 0.502372
248.313 0.988416 0.502372
249.905 0.988416 0.502372
251.496 0.988416 0.502372
253.088 0.988416 0.502372
254.68 0.988416 0.502372
256.272 0.988416 0.502372
257.863 0.988416 0.502372
259.455 0.988416 0.502372
261.047 0.988416 0.502372
262.639 0.988416 0.502372
264.23 0.988416 0.502372
265.822 0.988416 0.502372
267.414 0.988416 0.502372
269.006 0.988416 0.502372
270.597 0.988416 0.502372
272.189 0.988416 0.502372
273.781 0.988416 0.502372
275.373 0.988416 0.502372
276.964 0.988416 0.502372
278.556 0.988416 0.502372
280.148 0.988416 0.502372
281.74 0.988416 0.502372
283.331 0.988416 0.502372
284.923 0.988416 0.502372
286.515 0.988416 0.502372
288.107 0.988416 0.502372
289.698 0.988416 0.502372
291.29 0.988416 0.502372
292.882 0.988416 0.502372
294.474 0.988416 0.502372
296.065 0.988416 0.502372
297.657 0.988416 0.502372
299.249 0.988416 0.502372
300.841 0.988416 0.502372
302.432 0.988416 0.502372
304.024 0.988416 0.502372
305.616 0.988416 0.502372
307.208 0.988416 0.502372
308.799 0.988416 0.502372
310.391 0.988416 0.502372
311.983 0.988416 0.502372
313.575 0.988416 0.502372
315.166 0.988416 0.502372
316.758 0.988416 0.502372
318.35 0.988416 0.502372
319.942 0.988416 0.502372
321.533 0.988416 0.502372
323.125 0.988416 0.502372
324.717 0.988416 0.502372
326.309 0.988416 0.502372
327.9 0.988416 0.502372
329.492 0.988416 0.502372
331.084 0.988416 0.502372
332.676 0.988416 0.502372
334.267 0.988416 0.502372
335.859 0.988416 0.502372
337.451 0.988416 0.502372
339.043 0.988416 0.502372
340.634 0.988416 0.502372
342.226 0.988416 0.502372
343.818 0.988416 0.502372
345.41 0.988416 0.502372
347.001 0.988416 0.502372
348.593 0.988416 0.502372
350.185 0.988416 0.502372
351.777 0.988416 0.502372
353.368 0.988416 0.502372
354.96 0.988416 0.502372
356.552 0.988416 0.502372
358.144 0.988416 0.502372
359.735 0.988416 0.502372
361.327 0.988416 0.502372
362.919 0.988416 0.502372
364.511 0.988416 0.502372
366.102 0.988416 0.502372
367.694 0.988416 0.502372
369.286 0.988416 0.502372
370.878 0.988416 0.502372
372.469 0.988416 0.502372
374.061 0.988416 0.502372
375.653 0.988416 0.502372
377.245 0.988416 0.502372
378.836 0.988416 0.502372
380.428 0.988416 0.502372
382.02 0.988416 0.502372
383.612 0.988416 0.502372
385.203 0.988416 0.502372
386.795 0.988416 0.502372
388.387 0.988416 0.502372
