92.8585 177 1.07648 0.415597
93.7535 178 0.850983 0.0882881
93.9189 179 0.0462644 0.0718246
94.0191 180 0.607996 0.379402
94.3515 181 1.46409 0.0932612
95.126 182 0.172491 0.325892
95.3324 183 0.184504 0.211089
95.6361 184 0.474461 0.283664
97.1272 185 1.12382 0.0665842
97.7558 186 0.863016 0.207376
98.2535 187 0.242727 0.186143
98.5982 188 0.151267 0.0962012
99.5433 189 0.00932767 0.365966
100.285 190 1.38792 0.0160334
100.499 191 2.80556 0.420186
101.257 192 0.980473 0.0687943
101.582 193 0.714131 0.0313998
101.584 194 0.369927 0.0147225
101.814 195 1.20864 0.0353597
102.094 196 0.3589 0.0716045
102.199 197 0.177808 0.394763
102.263 198 0.364755 0.198189
102.315 199 2.52626 0.0420993
102.736 200 1.08871 0.237039
104.356 201 1.0412 0.0445149
104.621 202 0.356994 0.00845795
104.823 203 0.366077 0.149263
105.003 204 1.8246 0.0142126
105.135 205 0.0384352 0.305486
105.332 206 0.00983261 0.00114933
105.978 207 1.03054 0.0363242
106.36 208 1.50107 0.00828623
106.439 209 0.0657122 0.113138
106.583 210 1.16408 0.0281524
107.141 211 0.38196 0.139487
107.424 212 1.23873 0.197006
107.831 213 0.908912 0.0101534
108.069 214 0.207131 0.0140968
108.227 215 0.0398766 0.0647175
108.675 216 0.468512 0.0303972
108.855 217 0.426345 0.0743583
109.161 218 0.408397 0.11895
109.736 219 0.233382 0.056817
110.694 220 1.2276 0.0199856
110.933 221 1.08762 0.00903372
111.289 222 0.755249 0.119401
111.318 223 1.05575 0.187912
111.434 224 0.800583 0.0300325
112.185 225 0.327675 0.00724191
112.283 226 0.00681479 0.0318584
112.726 227 0.324373 0.0143253
113.839 228 1.05732 0.0615919
113.949 229 0.0319466 0.125589
115.245 230 0.472466 0.00800789
116.049 231 0.512082 0.21431
116.366 232 0.469162 0.0861667
116.549 233 2.24337 0.0191296
116.817 234 0.451436 0.00360028
117.336 235 0.393978 0.0812898
118.101 236 0.121937 0.0768253
118.458 237 0.800657 0.104829
118.535 238 0.54239 0.0137953
118.698 239 0.349085 0.0159012
118.895 240 0.121939 0.0207185
120.461 241 1.64027 0.0864938
120.531 242 0.0677582 0.0610483
120.923 243 1.4962 0.0086617
122.13 244 1.12793 0.128796
122.437 245 0.356442 0.00981195
123.485 246 0.388961 0.117126
124.657 247 0.8419 0.086797
124.978 248 0.881749 0.141378
125.176 249 0.707538 0.131452
125.19 250 1.01959 0.0174995
125.327 251 1.11409 0.0368583
125.332 252 0.185565 0.0612745
126.931 253 0.625801 0.307308
127.281 254 0.571213 0.0611058
128.256 255 2.12376 0.0972011
128.307 256 1.39156 0.171907
128.736 257 1.67663 0.48835
128.822 258 0.0621827 0.0173657
129.667 259 0.693896 0.100405
129.717 260 2.08725 0.00647657
129.971 261 0.386193 0.0593082
131.351 262 0.910586 0.189073
131.501 263 0.0237103 0.0366705
132.179 264 0.0893015 0.0439077
133.775 265 0.308808 0.0497209
134.069 266 0.531275 0.0204852
134.077 267 0.359049 0.0768463
135.01 268 0.798195 0.0104933
136.335 269 2.03414 0.0103671
136.805 270 0.0675789 0.0605434
137.823 271 0.276896 0.00905075
137.852 272 0.189507 0.0953123
137.984 273 0.0235437 0.073892
138.899 274 0.503751 0.0560008
138.907 275 0.0493514 0.0786559
139.431 276 0.0231028 0.0249951
139.577 277 0.204362 0.147442
140.011 278 0.330378 0.00121092
140.081 279 0.0859005 0.399756
140.418 280 0.196403 0.365956
140.9 281 3.2482 0.00467349
141.135 282 0.259813 0.0177877
141.398 283 0.712752 0.164518
142.288 284 0.715203 0.454782
142.625 285 0.0472739 0.0375062
142.855 286 1.13306 0.0340237
143.619 287 0.193414 0.115066
143.656 288 0.335449 0.0282447
144.199 289 0.767335 0.261564
144.701 290 1.34662 0.0551802
145.065 291 0.566286 0.0558327
145.41 292 1.21038 0.122613
145.579 293 0.375129 0.0592657
146.249 294 2.42945 0.176409
146.473 295 1.81288 0.0506723
146.698 296 0.939414 0.0264782
146.722 297 0.299955 0.276914
147.02 298 0.208161 0.423302
147.863 299 2.431 0.119449
148.104 300 1.5916 0.0351767
149.281 301 3.3808 0.0276473
149.345 302 0.181379 0.0111945
149.489 303 2.11048 0.222121
149.825 304 0.310334 0.117044
149.958 305 0.0420899 0.248563
150.201 306 0.084582 0.21347
150.857 307 0.222638 0.0142503
151.356 308 0.328157 0.0468878
151.594 309 0.967021 0.11398
151.79 310 1.11115 0.0188565
151.926 311 0.417585 0.0351321
152.276 312 1.51986 0.182753
152.458 313 0.190029 0.13409
152.675 314 0.567345 0.285743
153.023 315 0.703581 0.0795222
153.136 316 0.513258 0.281691
154.146 317 0.972551 0.00249281
154.36 318 0.1128 0.344094
154.962 319 3.62959 0.123072
155.032 320 0.864276 0.00735064
155.333 321 0.242503 0.111446
155.806 322 0.415331 0.0540403
155.889 323 0.0985216 0.047534
156.484 324 0.0737773 0.0482575
156.947 325 1.58023 0.00751918
158.56 326 0.0136425 0.0791609
160.278 327 0.224938 0.016073
162.223 328 0.209547 0.227071
162.672 329 0.365478 0.0867292
162.793 330 2.60359 0.0316977
163.195 331 0.425449 0.350906
163.354 332 0.0180796 0.0285569
163.611 333 0.493465 0.123309
164.706 334 0.227792 0.0466864
164.892 335 0.521065 0.00268806
166.018 336 0.68777 0.0405726
166.712 337 1.80538 0.341492
166.912 338 0.129231 0.00499156
167.903 339 0.204785 0.0400382
169.062 340 1.54023 0.0110516
169.358 341 0.299909 0.0714634
169.717 342 0.342376 0.114104
170.391 343 0.681715 0.289512
170.768 344 1.56355 0.0229317
171.388 345 0.292664 0.101895
171.953 346 0.556411 0.211391
172.517 347 0.54919 0.0160484
172.676 348 1.35803 0.00307018
172.842 349 0.867326 0.0356166
173.346 350 0.431615 0.0466297
173.35 351 0.529316 0.0816593
173.363 352 0.313662 0.00937554
174.639 353 0.364545 0.0166796
174.988 354 0.387988 0.0419479
175.001 355 0.681431 0.000854802
176.184 356 2.42858 0.0235406
176.347 357 0.0860738 0.0104712
176.934 358 0.239522 0.118833
177.365 359 0.780228 0.128789
177.752 360 0.344709 0.000270687
179.239 361 0.729291 0.0606712
179.367 362 2.50495 0.0888529
179.826 363 2.30345 0.246264
180.723 364 0.770328 0.119232
180.732 365 1.1762 0.115547
181.022 366 0.732078 0.0406413
181.379 367 1.09526 0.251989
181.394 368 0.547319 0.058346
181.445 369 0.513709 0.0483053
183.808 370 1.15035 0.00952845
184.4 371 0.180921 0.175345
184.709 372 0.54223 0.0976292
184.973 373 1.52601 0.212115
186.065 374 0.278564 0.0143249
186.547 375 2.75902 0.0786683
186.806 376 0.680434 0.0698604
187.833 377 1.78886 0.0781169
188.071 378 0.0902151 0.256793
188.461 379 1.23995 0.0338441
189.032 380 0.0307491 0.252302
190.757 381 0.0256893 0.011253
190.819 382 0.266358 0.0492879
190.915 383 2.12767 0.0827326
191.057 384 1.65777 0.017491
191.235 385 1.52196 0.0911146
191.669 386 0.190306 0.238462
191.965 387 0.122239 0.0157672
192.399 388 0.286242 0.058029
192.941 389 0.0556991 0.0448329
193.432 390 1.69334 0.028422
194.028 391 0.0282951 0.0569436
195.082 392 0.510305 0.00630234
195.113 393 1.66815 0.0203785
195.434 394 0.399354 0.228339
196.108 395 0.781563 0.1256
196.212 396 0.518177 0.0363047
196.588 397 4.33714 0.000310436
196.781 398 0.636699 0.0636103
197.006 399 0.332647 0.000520313
197.53 400 2.45979 0.0191958
199.474 401 0.278235 0.0346929
200.019 402 0.156519 0.00652936
200.589 403 0.654206 0.0369979
201.889 404 0.361342 0.0334075
202.214 405 0.190646 0.221323
202.715 406 0.396691 0.0458751
203.077 407 0.426834 0.0896686
204.394 408 0.395679 0.352315
204.599 409 0.100256 0.0437739
205.049 410 0.749058 0.0420668
205.1 411 0.625874 0.172439
205.628 412 0.360813 0.0506264
206.166 413 5.06343 0.417544
206.185 414 0.416126 0.1278
206.402 415 0.710471 0.111487
207.789 416 0.217137 0.373915
208.628 417 1.54378 0.3145
209.043 418 0.0843208 0.119815
209.766 419 0.286102 0.00856208
209.925 420 1.01453 0.00646836
210.005 421 0.19386 0.0147632
210.016 422 0.211369 0.0738137
210.299 423 1.03822 0.0197732
211.323 424 0.397521 0.0124793
212.917 425 0.0792213 0.0875639
213.114 426 1.92935 0.136805
213.559 427 1.31941 0.0053937
214.972 428 0.634804 0.409993
216.346 429 0.357347 0.151837
217.457 430 0.166366 0.0159944
217.697 431 0.808482 0.0209564
218.421 432 1.60318 0.198096
218.955 433 0.0716229 0.00945667
218.96 434 0.675805 0.087008
219.304 435 0.193541 0.0101549
219.545 436 2.93669 0.196312
219.638 437 0.0422226 0.0316237
220.772 438 0.448641 0.012311
221.09 439 0.427528 0.071007
221.417 440 2.3934 0.0551138
223.372 441 1.36205 0.0040458
223.425 442 0.462756 0.0316427
223.487 443 0.362017 0.0268223
223.794 444 0.042472 0.111286
224.049 445 0.295883 0.19432
224.115 446 0.35719 0.10194
224.741 447 0.3566 0.00222187
224.981 448 0.328726 0.0953286
225.263 449 0.0508312 0.0981785
225.805 450 1.71731 0.105964
226.669 451 0.907114 0.0391685
227.226 452 0.266083 0.011707
227.611 453 0.363478 0.149523
228.507 454 0.231075 0.0387197
228.767 455 0.0212856 0.0824572
229.393 456 0.357181 0.0116292
230.061 457 0.652531 0.0089086
230.439 458 0.766955 0.100727
231.047 459 2.23836 0.220082
231.062 460 0.802255 0.201866
231.116 461 0.0207373 0.00012083
232.226 462 1.93767 0.0517923
232.609 463 0.519907 0.15912
234.197 464 3.38631 0.0211421
234.425 465 0.0135157 0.188612
234.644 466 1.03083 0.185009
235.009 467 0.327007 0.100352
235.647 468 0.257088 0.008396
235.773 469 0.0624198 0.0320998
236.158 470 0.00610953 0.0105376
236.283 471 0.215557 0.0155819
236.296 472 0.504737 0.00678559
236.33 473 1.3579 0.0461226
236.456 474 0.0396787 0.0820259
236.544 475 1.03937 0.21624
237.755 476 1.593 0.016649
238.06 477 0.155847 0.124802
238.262 478 0.38974 0.0751272
238.545 479 0.300946 0.00730125
238.725 480 0.383539 0.139039
239.485 481 1.83414 0.0174822
239.731 482 0.301771 0.22604
239.746 483 0.348961 0.204874
239.796 484 0.770977 0.117372
240.849 485 3.059 0.250216
240.956 486 0.606719 0.0453413
241.668 487 0.486693 0.102821
241.973 488 0.205144 0.0453991
242.209 489 0.21163 0.0141452
242.609 490 0.156652 0.114489
242.952 491 0.227372 0.0102579
243.313 492 1.33669 0.0124861
243.684 493 0.121918 0.026537
243.936 494 0.616363 0.353124
243.96 495 0.00270748 0.0939019
244.647 496 0.605604 0.0948986
244.745 497 0.05941 0.115952
244.838 498 2.63458 0.127161
245.907 499 2.37505 0.0398061
246.376 500 1.13609 0.0357252
246.73 501 0.558179 0.0536622
247.635 502 0.376029 0.0735557
248.97 503 0.217624 0.12808
250.35 504 0.0234183 0.0465086
251.399 505 0.000969019 0.00985995
251.677 506 2.68934 0.0383068
251.819 507 1.37019 0.103192
252.247 508 0.317299 0.0588044
252.554 509 0.286739 0.0848267
253.105 510 1.04317 0.290091
254.168 511 3.37029 0.0518029
255.319 512 1.57996 0.338574
255.556 513 1.09875 0.11567
255.589 514 0.183929 0.0280891
256.152 515 0.170751 0.148296
256.539 516 0.960907 0.256079
256.63 517 0.243774 0.0659503
257.269 518 0.15099 0.0681135
257.571 519 1.0541 0.0766725
257.686 520 0.403146 0.0149745
258.616 521 0.389692 0.0357853
260.46 522 0.0575838 0.170393
261.385 523 0.0756322 0.370599
262.034 524 1.06657 0.0362691
262.119 525 0.0548449 0.00372461
262.261 526 0.3657 0.0113861
262.538 527 0.587883 0.0565623
263.588 528 0.233937 0.0907413
263.73 529 0.0875179 0.147958
265.099 530 0.660899 0.269653
266.961 531 0.348073 0.2681
266.963 532 0.784251 0.0288213
267.101 533 0.462332 0.00250646
267.228 534 0.00524744 0.102083
267.249 535 0.367332 0.118141
268.56 536 0.854896 0.165739
268.797 537 0.864188 0.0770537
269.25 538 0.425622 0.0433766
270.794 539 1.59482 0.106155
271.252 540 0.326811 0.0442271
271.987 541 0.680383 0.0610434
272.538 542 0.062233 0.207465
272.709 543 0.0834854 0.00848737
272.841 544 0.272043 0.0202157
272.961 545 0.361117 0.0458275
273.433 546 0.90682 0.0748464
274.117 547 0.468159 0.0156293
274.684 548 0.128782 0.0554084
274.684 549 0.0459642 0.0306977
274.717 550 0.299781 0.269406
274.834 551 0.169805 0.0921879
274.88 552 0.877155 0.162401
275.857 553 0.121336 0.0418759
275.943 554 0.90944 0.0122916
276.408 555 0.911079 0.19273
276.953 556 0.566153 0.167099
277.46 557 0.456921 0.00590291
277.473 558 0.0584136 0.00506082
278.705 559 0.242597 0.140693
279.069 560 0.0229639 0.0541472
279.696 561 0.132924 0.174181
280.002 562 0.773113 0.170012
280.058 563 0.448578 0.0888704
280.453 564 1.58759 0.132159
281.523 565 0.369018 0.0547869
281.951 566 0.849702 0.0724923
282.184 567 1.53914 0.360866
282.405 568 1.44066 0.000516629
283.074 569 0.82928 0.115241
283.159 570 0.0242653 0.123945
284.419 571 0.136364 0.186339
285.501 572 0.499528 0.015119
285.831 573 0.311303 0.0971468
285.9 574 0.191495 0.256792
287.283 575 0.232716 0.118334
287.781 576 0.0786343 0.0916823
287.989 577 2.31153 0.0880908
288.313 578 0.20477 0.0296947
288.393 579 1.44757 0.101571
288.505 580 1.00115 0.229225
288.843 581 0.143642 0.123408
289.066 582 0.619652 0.0394925
289.446 583 0.266414 0.0228247
290.276 584 1.11411 0.0567533
290.572 585 0.309505 0.0354199
290.727 586 2.6772 0.131581
291.959 587 0.910202 0.0210417
291.982 588 0.515055 0.0862062
292.154 589 1.05728 0.0277203
292.389 590 0.807635 0.0422403
293.183 591 1.03143 0.331707
293.736 592 1.47607 0.0152576
294.402 593 1.40666 0.045081
297.385 594 0.0324027 0.0666331
297.676 595 0.416413 0.0686996
297.873 596 0.132285 0.0970666
298.293 597 0.482659 0.0602811
298.337 598 1.88866 0.0988149
299.345 599 0.359246 0.037322
300.065 600 1.53634 0.166515
300.335 601 0.299604 0.0622398
300.932 602 0.215157 0.00612194
301.051 603 1.46138 0.021679
301.479 604 0.946275 0.012797
302.733 605 0.285024 0.107666
304.115 606 0.903674 0.0123183
304.211 607 1.61088 0.137922
304.301 608 0.481512 0.393661
304.331 609 0.0709973 0.0488489
304.376 610 0.915104 0.0835878
305.372 611 0.321115 0.0365835
305.803 612 3.14111 0.141619
306.013 613 0.2644 0.28995
306.44 614 0.574327 0.0728414
306.975 615 0.464465 0.00525261
307.391 616 0.0769319 0.0808884
308.548 617 1.22756 0.13154
309.025 618 0.19583 0.00393202
309.671 619 1.0383 0.135185
311.333 620 0.190276 0.233459
311.455 621 0.0307109 0.0415146
311.972 622 0.910032 0.0105064
312.175 623 0.451836 0.141327
312.614 624 0.202745 0.0354089
313.471 625 0.114534 0.496203
314.818 626 0.125835 0.168136
315.018 627 0.105889 0.199126
315.378 628 0.299073 0.0071337
315.507 629 0.856233 0.131329
315.646 630 2.65652 0.0372282
315.897 631 0.88765 0.0498289
316.248 632 0.348229 0.130111
316.452 633 1.18193 0.122438
317.243 634 0.26885 0.364271
317.366 635 0.124015 0.222175
319.202 636 0.84495 0.0198201
319.374 637 0.296725 0.0232305
319.665 638 0.765464 0.0738513
319.992 639 1.34502 0.0926537
320.693 640 0.479093 0.0248595
321.794 641 0.68266 0.153586
321.857 642 0.473529 0.061428
321.916 643 0.27237 0.0144816
322.878 644 2.34848 0.0658909
323.069 645 0.916087 0.00751012
323.407 646 0.230063 0.21134
323.442 647 0.929126 0.0406493
324.607 648 2.45642 0.279952
324.704 649 0.494096 0.0457358
324.997 650 1.09169 0.0219724
329.278 651 0.535864 0.00785742
329.593 652 1.23561 0.0362655
329.764 653 0.62594 0.0723592
330.546 654 0.00681135 0.163611
331.819 655 0.900999 0.124476
331.893 656 0.625584 0.255488
332.302 657 0.47459 0.0447748
332.904 658 0.694798 0.179566
333.939 659 0.168412 0.0534096
334.225 660 0.375339 0.00122458
334.962 661 0.272883 0.00629345
334.978 662 1.32481 0.0706968
335.109 663 0.93453 0.02619
335.703 664 0.0879948 0.0723446
335.755 665 1.9511 0.0653363
335.776 666 0.620656 0.113054
335.905 667 0.629054 0.252913
337.046 668 0.319264 0.0645932
337.052 669 0.86355 0.0789172
338.387 670 0.597472 0.211628
338.41 671 0.513897 0.0123142
338.508 672 0.196148 0.0254136
338.524 673 2.15046 0.025269
338.59 674 0.543286 0.0113698
339.027 675 0.237326 0.158469
340.04 676 0.0230239 0.00211726
340.345 677 0.371262 0.00479219
340.945 678 4.3592 0.0279288
341.281 679 0.621799 0.0263161
342.047 680 0.471493 0.0268971
342.747 681 0.67823 0.183137
343.428 682 0.181917 0.296696
343.939 683 1.05443 0.267476
344.011 684 0.777681 0.0674168
344.954 685 0.143496 0.0264465
345.999 686 0.0964355 0.0138522
348.737 687 0.446342 0.0291288
348.952 688 0.0528755 0.287974
348.988 689 2.34519 0.0289299
349.505 690 0.418772 0.0430772
350.14 691 0.20548 0.254074
350.31 692 0.418752 0.0136157
350.464 693 0.522301 0.00450145
351.524 694 0.537211 0.0380866
351.6 695 0.689773 0.03947
351.902 696 0.249862 0.00245721
352.552 697 0.393626 0.0222556
352.707 698 0.474964 0.1919
353.235 699 0.451483 0.0401374
353.447 700 0.0479505 0.0308746
355.187 701 0.00952054 0.242653
355.194 702 0.373816 0.0295867
355.524 703 1.21497 0.0602208
356.09 704 0.156759 0.0371976
356.222 705 1.09656 0.0130863
357.548 706 0.459602 0.0816561
358.176 707 0.854423 0.0260425
358.224 708 0.809551 0.00053242
358.495 709 0.00799406 0.0798629
358.869 710 1.24965 0.00869652
359.227 711 0.0366982 0.235206
359.258 712 0.737335 0.195901
360.942 713 0.115435 0.00306739
361.454 714 1.68613 0.28416
361.454 715 0.228327 0.0205117
361.468 716 1.58376 0.117606
361.571 717 0.080712 0.0507478
361.639 718 0.999125 0.369267
361.793 719 0.714112 0.131111
362.207 720 0.149969 0.0507363
362.574 721 1.04261 0.0689929
362.84 722 0.195451 0.342154
362.916 723 1.38192 0.111205
366.003 724 1.50659 0.00438539
366.484 725 0.84478 0.258813
366.733 726 0.202897 0.074355
367.956 727 0.306113 0.154581
368.042 728 2.52877 0.140609
368.106 729 1.51411 0.0105363
368.138 730 0.267803 0.142289
368.191 731 0.0120454 0.121831
368.564 732 2.17938 0.0954663
370.27 733 0.56276 0.0440546
370.333 734 0.216743 0.264919
370.508 735 0.216382 0.0178599
371.332 736 1.46599 0.420698
372.213 737 1.07078 0.21526
372.955 738 2.43544 0.00683584
373.321 739 0.44761 0.0613251
373.747 740 0.464553 0.0226645
374.036 741 0.385652 0.0234057
375.165 742 0.329395 0.0178749
375.387 743 0.407593 0.12589
375.899 744 0.0406164 0.0738275
376.051 745 0.0250551 0.0402647
377.963 746 0.161526 0.16948
379.147 747 0.562982 0.418465
379.33 748 0.773052 0.328062
380.285 749 0.0819846 0.0224515
380.426 750 0.0544937 0.621161
380.924 751 3.08956 0.173587
381.149 752 0.225519 0.013699
381.612 753 0.612592 0.143312
381.842 754 0.833387 0.0221784
381.843 755 2.18846 0.0179509
382.108 756 1.56952 0.101719
382.309 757 0.230789 0.0296747
382.737 758 0.189155 0.130401
384.213 759 0.27997 0.0516085
384.511 760 0.0499573 0.0114475
385.295 761 0.348674 0.154625
386.729 762 0.480387 0.115115
386.854 763 0.0756576 0.0200253
387.052 764 0.127308 0.0323862
387.305 765 0.49414 0.0249139
387.443 766 0.86579 0.122557
387.658 767 0.0174189 0.0451742
388.392 768 0.121542 0.0262107
388.894 769 0.219061 0.0404712
389.412 770 1.88434 0.31138
390.217 771 0.266421 0.440291
390.994 772 1.52851 0.0109805
391.871 773 0.70355 0.00622322
391.874 774 1.59927 0.0169577
392.569 775 0.388591 0.090531
392.632 776 0.306759 0.0109345
393.748 777 0.0127835 0.00865128
393.765 778 1.0162 0.0571871
394.212 779 1.12203 0.0451337
395.136 780 0.198371 0.0355467
396.421 781 0.344178 0.0165209
396.761 782 0.671695 0.08871
397.094 783 2.88825 0.121728
397.767 784 1.88259 0.0493556
398.364 785 0.214347 0.0904356
398.824 786 0.934882 0.014566
400.271 787 0.891741 0.0327354
400.918 788 1.11706 0.109263
402.216 789 0.385005 0.151144
403.39 790 1.32511 0.0458036
403.501 791 0.859002 0.0284511
404.445 792 1.22833 0.263076
404.969 793 1.41145 0.0390624
405.604 794 0.786068 0.24242
406.451 795 0.226401 0.162129
407.01 796 4.24003e-05 0.0477865
407.241 797 0.575404 0.111746
407.762 798 0.602952 0.0337877
408.313 799 0.0137581 0.0154934
409.065 800 0.250983 0.0368933
409.319 801 1.99535 0.0419951
410.024 802 0.647819 0.196833
411.12 803 0.740901 0.0354696
411.606 804 0.43251 0.0795954
411.817 805 1.18203 0.148571
412.394 806 0.729333 0.161483
412.446 807 0.0294362 0.00320838
412.69 808 1.6189 0.164799
413.537 809 0.0366479 0.010802
413.542 810 1.07039 0.0698065
414.035 811 0.130278 0.216977
414.067 812 1.59871 0.148395
414.147 813 0.587033 0.301503
414.176 814 0.505749 0.403124
416.213 815 3.44076 0.0741004
416.213 816 0.335298 0.278476
416.276 817 0.196327 0.03019
418.388 818 0.414105 0.141637
418.695 819 0.159376 0.209272
418.745 820 0.0267798 0.020557
419.162 821 0.0774457 0.0326186
419.9 822 0.104871 0.0442605
419.962 823 0.00326599 0.097949
420.566 824 0.0253612 0.109123
420.843 825 0.35955 0.0811208
421.088 826 0.308518 0.006474
421.133 827 0.228124 0.062098
421.633 828 0.727572 0.335512
